id,name,gender,born,died,species,height,weight,hair_color,eye_color,skin_color,blood_status,marital_status,nationality,animagus,boggart,house,patronus,alias_names,jobs,titles,family_members,romances,wands,image,wiki
7b8b7f7f-bcbb-4617-a3c3-7b82b9897477,Constance Pickering's grandmother,Female,,,Human,,,,,,,,British or Irish,,,Hufflepuff,,,,,"['Daughter or daughter in law', 'Grandson', 'Granddaughter', 'Constance Pickering (granddaughter)', 'Grandson']",,,,https://harrypotter.fandom.com/wiki/Constance_Pickering's_grandmother
03b764ca-cf40-497f-a3e9-faaf1692b4a6,Diego Caplan's grandfather,Male,,,Human,,,,,,,,,,,,,,,,"['Wife or co-grandparent', 'Son or son-in-law', 'Diego Caplan (grandson)']",,,,https://harrypotter.fandom.com/wiki/Diego_Caplan's_grandfather
66263d61-b4f9-43ce-b1e7-5f0b1178e218,Vasco Santini,Male,"Before 1977, Spain (possibly)",,Human,,,Dark Brown,Brown,White (Tanned),,,Spanish,,,,,,['Beater for the Spanish National Quidditch team'],['Beater'],,,,https://static.wikia.nocookie.net/harrypotter/images/1/15/Santini.jpg,https://harrypotter.fandom.com/wiki/Vasco_Santini
382f08a2-41d2-488f-9979-b3822a17bf44,Bartemius Crouch Senior,Male,Before 1942 (likely),"27 May, 1995, Forbidden Forest, Hogwarts grounds, Highlands, Scotland, Great Britain",Human,,,"Grey, formerly Dark",,,Pure-blood,Widowed,British,,Lord Voldemort,,Non-corporeal,['Barty'],"['Head of the Department of Magical Law Enforcement (?–after 1981)', 'Head of the Department of International Magical Co-operation (1990–1995)']",,"['Caspar Crouch (possible father) †', 'Charis Crouch (née Black) (possible mother) †', 'Possible sisters †', 'Mrs Crouch (wife) †', 'Bartemius Crouch Junior (son) †', 'Callidora Longbottom (née Black) (possible maternal aunt)', 'Harfang Longbottom (possible maternal uncle by marriage)', 'Cedrella Weasley (née Black) (possible maternal aunt)', 'Septimus Weasley (possible maternal uncle by marriage)', 'Possible maternal first cousin', 'Possible maternal first cousin', 'Possible maternal first cousins', 'Arthur Weasley (possible maternal first cousin)', 'Phineas Nigellus Black (possible maternal great-grandfather) †', 'Ursula Black (née Flint) (possible maternal great-grandmother)', 'Grandfather †', 'Arcturus Black II (possible maternal grandfather) †', 'Lysandra Black (née Yaxley) (possible maternal grandmother)', 'Crouch family', 'House of Black (possibly)']",,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/3/37/Barty_Crouch_Senior_GOFF_promo.jpg,https://harrypotter.fandom.com/wiki/Bartemius_Crouch_Senior
a6f1e6fc-9f89-4ac2-97de-0acce214fa76,Wilbert Slinkhard,Male,Prior to 1978,,Human,,,,,,,,,,,,,,"['Author, Theoritician']",,['Wendy Slinkhard (possibly)'],,,,https://harrypotter.fandom.com/wiki/Wilbert_Slinkhard
4f67c334-5aff-478e-b88d-0e576719c4ce,Nicolas Grimmett,Male,Between 1975 and 1978,,Human,,,,,,,,British or Irish,,,,,,,['Prefect'],,,,,https://harrypotter.fandom.com/wiki/Nicolas_Grimmett
2d317f43-d521-49e8-a9c9-082256a59fe8,Armand Malfoy,Male,"Pre 1066, France","Post 1066, England, Great Britain",Human,,,,,,Pure-blood,,French/English,,,,,,,,"['Nicholas Malfoy (descendant) †', 'Lucius Malfoy I (descendant) †', 'Brutus Malfoy (descendant) †', 'Septimus Malfoy (descendant) †', 'Abraxas Malfoy (descendant) †', 'Lucius Malfoy II (descendant)', 'Draco Malfoy (descendant)', 'Scorpius Malfoy (descendant)', 'Malfoy family']",,,https://static.wikia.nocookie.net/harrypotter/images/2/2c/ArmandMalfoy.png,https://harrypotter.fandom.com/wiki/Armand_Malfoy
bee14f0e-63d5-4d83-8a00-4e3236722cc9,Iain Claverdon,Male,31 August 1982 or earlier,,Human,,,Brown,,White,,,British or Irish,,,Gryffindor,,,,,,,,,https://harrypotter.fandom.com/wiki/Iain_Claverdon
5ee7bcdb-3f72-4a05-a475-a75caabc3234,Eglantine Lestrange,Female,,,Human,,,,,,Pure-blood,Married,,,,,,,,,"['Falco Lestrange (father)', 'Salomé Lestrange (mother)', 'Leonie Tremblay (sister)', 'Corvus Lestrange (husband/paternal first cousin)', 'Corvus Lestrange (son)', 'Laurena Kama (daughter-in-law) †', 'Clarisse Lestrange (daughter-in-law/niece)', 'Falco Tremblay (nephew)', 'Leta Lestrange (granddaughter)', 'Corvus Lestrange (grandson)', 'Corvus Lestrange (uncle/father-in-law)', 'Lestrange family']",,,,https://harrypotter.fandom.com/wiki/Eglantine_Lestrange
37a1e313-4520-4348-b4a8-a86b13890177,Muldoon Cragg,Male,,Before 1991,Human,,,Grey,,White,,,British or Irish,,,Gryffindor,,,['Head of Gryffindor House (? - before 1991)'],['Head of Gryffindor House'],['Elfrida Cragg (possibly)'],,,https://static.wikia.nocookie.net/harrypotter/images/0/01/Muldoon_Cragg.jpg,https://harrypotter.fandom.com/wiki/Muldoon_Cragg
1fabe7a3-12bc-4e64-a49f-2c7afa5400ea,Doxy Queen,Female,In or before 1990/1991,"1990/1991, Prefects' Bathroom, Hogwarts Castle",Doxy,,,Pink,Green,Brown,,,,,,,,,,['Queen'],['Many doxy children (mother)'],,,https://static.wikia.nocookie.net/harrypotter/images/4/4f/Doxy_Queen_HM.png,https://harrypotter.fandom.com/wiki/Doxy_Queen
cf4ff21b-aa4a-42b4-8dff-e5fb53a40692,Alanza Alves's grandmother,Female,Before 1973,,Human,,,,,,,,Brazilian,,,,,,,,"['Alanza Alves (granddaughter)', 'Alves family']",,,,https://harrypotter.fandom.com/wiki/Alanza_Alves's_grandmother
a1cc6258-7ad2-4541-b6c8-072bcd50c072,Olympe Maxime,Female,,,Half-human/Half-giant,Between 11'5' and 11'7',,,Black,Olive,Part-Human (Half-giant),,French,,,,,,['Headmistress of Beauxbatons Academy of Magic (before 1985 - ?)'],"['Headmistress', 'Madame']","['Mother', 'Father', 'Maxime family']",['Rubeus Hagrid (formerly)'],"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/f/f9/Maxime_1.png,https://harrypotter.fandom.com/wiki/Olympe_Maxime
9682fc87-7947-4e6e-9125-2ccfcc2b8ffd,Jason Swann,Male,31 August 1982 or earlier,,Human,,,Blond,Blue,Light,,,British or Irish,,,Gryffindor,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/2/28/Jason_Swann.jpg,https://harrypotter.fandom.com/wiki/Jason_Swann
00cd3cb3-7a44-4364-95a9-3a8cd75af097,Michael's escort at King's Cross Station,Female,,,Human,,,Brown,,White,,,British or Irish,,,,,,,,['Michael (possibly)'],,,https://static.wikia.nocookie.net/harrypotter/images/8/85/Omichael-1.jpg,https://harrypotter.fandom.com/wiki/Michael's_escort_at_King's_Cross_Station
b20cc22d-3f73-4b35-90c2-fd8b5aa51c87,Quintius MacBoon,Male,,,"Human, Quintaped (Possibly)",,,,,,,,British,,,,,,['Head of the MacBoon clan'],,"['Caelan MacBoon (nephew)', 'MacBoon clan']",,,,https://harrypotter.fandom.com/wiki/Quintius_MacBoon
2cd5a4d6-b533-40a4-9fa8-583bfd4dda2c,Christopher Hemsley,Male,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Ravenclaw,,,,,,,,,https://harrypotter.fandom.com/wiki/Christopher_Hemsley
c65c7551-28c1-4f14-82e2-691df2f9d629,Winston Churchill,Male,30 November 1874,24 January 1965,Human,,,,,,Muggle,,,,,,,,"['Prime Minister of United Kingdom (1940-1945, 1951-1955)']","['Sir', 'Prime Minister']",,,,,https://harrypotter.fandom.com/wiki/Winston_Churchill
f1b4712b-a96b-4ca6-b906-fd0bbbb15091,Harold Grace,Male,,,Human,,,,,,No-Maj,,,,,,,,['Composer and lyricist'],,,,,,https://harrypotter.fandom.com/wiki/Harold_Grace
fd9709cf-109b-47ec-9d21-ee37e3b26b1c,Theopholos Malentus,Male,,,Human,,,,,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/7/73/TheopholosMalentus.jpg,https://harrypotter.fandom.com/wiki/Theopholos_Malentus
40a0f206-d961-4d4a-8489-0bead67c6181,Vaisey,Male,31 August 1984 or earlier,,Human,,,Dark,,Light,,,British or Irish,,,Slytherin,,,,['Chaser'],,,,https://static.wikia.nocookie.net/harrypotter/images/8/89/Vaisey.jpg,https://harrypotter.fandom.com/wiki/Vaisey
ad620f23-cbf5-48b7-9ec8-614034652ec0,Miraforum,Female,,,Human,,,,,,,,,,,,,['Big Hands'],,['Madam'],['Miraforum (possibly)'],,,https://static.wikia.nocookie.net/harrypotter/images/4/42/MiraforumSmall.jpg,https://harrypotter.fandom.com/wiki/Miraforum_(American_witch)
7ecf9bf4-4e10-495d-8cde-a3540cd5a70d,Portrait of woman in the hospital wing,Female,,Before 1991 (possibly),Human,,,,,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/6/67/Portrait_of_a_nurse.jpg,https://harrypotter.fandom.com/wiki/Portrait_of_a_female_nurse_in_the_hospital_wing
47519ee8-a2af-420a-b3eb-b06bede5d224,Vasily Dimitrov,Male,"Before 1977, Bulgaria (possibly)",,Human,,,Brown,Green,White,,,Bulgarian,,,,,,['Chaser and Captain for the Bulgarian National Quidditch team (formerly)'],"['Chaser', 'Quidditch Captain']",,,,https://static.wikia.nocookie.net/harrypotter/images/b/b2/Vasily_Dimitrov.png,https://harrypotter.fandom.com/wiki/Vasily_Dimitrov
d33fd640-3bbd-49b3-96d4-7d4dbad9fcdd,Huguette Perror,Female,,,Human,,,,,,Pure-blood,,French,,,,,,,,"['Manon Perrot (mother)', 'Sebastien Perrot (father)', 'Laurelle Perrot (sister)', 'Odile Perrot (sister)', 'Josette Gage (maternal aunt)', 'Corvus Lestrange (maternal uncle)', 'Reynard Gage (maternal uncle by marriage)', 'Eglantine Lestrange (maternal aunt by marriage)', 'Louis Gage (maternal first cousin)', 'Mathis Gage (maternal first cousin)', 'Corvus Lestrange (maternal first cousin)', 'Clarisse Lestrange (second cousin)', 'Falco Tremblay (second cousin)', 'Corvus Lestrange (maternal grandfather)', 'Minette Lestrange (maternal grandmother)']",,,https://static.wikia.nocookie.net/harrypotter/images/0/06/Huguette_Perrot.JPG,https://harrypotter.fandom.com/wiki/Huguette_Perrot
f141a106-45b1-4555-8cca-b66daeca67a8,Mrs Finch-Fletchley,Female,Before 1962 (most likely),,Human,,,,,,Muggle,,British,,,,,,,,['Justin Finch-Fletchley (son)'],,,,https://harrypotter.fandom.com/wiki/Justin_Finch-Fletchley's_mother
30ebd063-c4f3-4235-b9bf-3788c16c8e3c,Gerda Curd,Female,,,Human,,,,,,,,,,,,,,['Author'],,,,,,https://harrypotter.fandom.com/wiki/Gerda_Curd
909c3579-076b-428e-a2fe-002a6f945af1,Gilderoy Lockhart's helper,Male,,,Human,,,Brown,,Pale,,,British,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/1/10/Lockhart%27s_flunkey.jpg,https://harrypotter.fandom.com/wiki/Gilderoy_Lockhart's_helper
7a28977c-ffe4-4a99-acae-868b7d0a0f1b,Niles Hanley,Male,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Slytherin,,,,,,,,,https://harrypotter.fandom.com/wiki/Niles_Hanley
07708b43-cd76-44b9-9679-fc33b7eb06f5,Marcus Hitchin's mother,Female,,,Human,,,,,,,,,,,,,,,,['Marcus Hitchin (son)'],,,,https://harrypotter.fandom.com/wiki/Marcus_Hitchin's_mother
3eec2ee8-ef31-4ee7-a11b-c45282efa22b,Mirabella Plunkett,Female,1839,,"Human (formerly), Haddock",,,Red,Blue,Pale,,,British,Haddock (possibly),,,,,,,"['Mr Plunkett (father', 'Mrs Plunkett (mother)', 'Unidentified Merman (possible husband)']",,,https://static.wikia.nocookie.net/harrypotter/images/6/68/Mirabella_Plunkett.jpg,https://harrypotter.fandom.com/wiki/Mirabella_Plunkett
f51b6a1c-694c-460a-b93f-e365d3b7b220,Eleanora Shanks,Female,,,Human,,,,,Light,,,,,,,,['Crazy Lamb'],,,,,,https://static.wikia.nocookie.net/harrypotter/images/5/5b/Eleanora_Shanks.jpg,https://harrypotter.fandom.com/wiki/Eleanora_Shanks
ae1d25b4-40fe-4642-9bf3-454fd4ca4bbf,Dedalus Diggle,Male,Pre 1964,,Human,,,,,,Pure-blood or half-blood,,,,,,Non-corporeal,,,,,,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/e/e4/Dedalus_Diggle.jpg,https://harrypotter.fandom.com/wiki/Dedalus_Diggle
1fd75b94-5786-42a5-b5db-8a667041fd57,Concordia Rowle,Female,,,Human,,,Brown,Brown,Light,,,,,,,,,['Professor of Muggle Studies (21st century)'],['Professor'],,,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/5/5e/Concordia_Rowle_MA.jpg,https://harrypotter.fandom.com/wiki/Concordia_Rowle
848a9792-2365-46ad-a2b1-ca068b0b851d,Liza Cherks,Female,1970s or later,,Human,,,,,,,,British or Irish,,,Gryffindor,,,,,,,,,https://harrypotter.fandom.com/wiki/Liza_Cherks
6afbace2-a3ee-424d-b0a7-016c7dbf44e6,Unidentified goblin,Male,,,Goblin,,,Bald,Black,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/6/66/Oswald_Beamish.jpg,https://harrypotter.fandom.com/wiki/Unidentified_goblin_associate_of_Oswald_Beamish
30b37e66-10cc-4a29-aa00-8d3c8828d7a0,Galvin Gudgeon,Male,Before 1981,,Human,,,,,,,,British,,,,,,['Seeker for the Chudley Cannons'],['Seeker'],"['Gladys Gudgeon (possibly)', 'Davey Gudgeon (possibly)', 'Gudgeon family']",,,,https://harrypotter.fandom.com/wiki/Galvin_Gudgeon
ee3fb962-e19a-44a5-97ad-7d8a12687724,Murphy McNully,Male,Between 1 September 1970 and 31 August 1974 (most likely),,Human,,,Blond,Grey,Light,Pure-blood or half-blood,,British or Irish,,,,,,,,"['Mother', 'Grandmother']",,,https://static.wikia.nocookie.net/harrypotter/images/a/a4/MurphyMcNully.png,https://harrypotter.fandom.com/wiki/Murphy_McNully
f18fe104-8300-4c3d-9fe2-aa73a2eb3f9e,Dame soothsayer,Female,,,Human,,,,,,No-Maj (most likely),,,,,,,,['Fortune teller'],,,,,,https://harrypotter.fandom.com/wiki/Unidentified_dame_soothsayer
1e3b182c-e361-47f0-af66-cdfbf84feaf5,Architect of Hogwarts,Male,,,Human,,,,,,,,British or Irish,,,,,,['Architect'],,,,,https://static.wikia.nocookie.net/harrypotter/images/e/e1/Architect_of_Hogwarts.jpg,https://harrypotter.fandom.com/wiki/Architect_of_Hogwarts
42ed0c62-71f8-4a32-9ae0-06cbc5b3d51e,Nicholas Malfoy,Male,14th century,,Human,,,,,,Pure-blood,,English,,,,,,,,"['Armand Malfoy (ancestor) †', 'Lucius Malfoy I (descendant) †', 'Brutus Malfoy (descendant) †', 'Septimus Malfoy (descendant) †', 'Abraxas Malfoy (descendant) †', 'Lucius Malfoy (descendant)', 'Draco Malfoy (descendant)', 'Scorpius Malfoy (descendant)']",,,https://static.wikia.nocookie.net/harrypotter/images/5/54/NicholasMalfoy.png,https://harrypotter.fandom.com/wiki/Nicholas_Malfoy
569ce5dc-250d-4831-8f73-59d8cf449baa,Denison Frisby,Male,,,Human,,,,,Light,,,English,,,,,,['Keeper for the English National Quidditch team'],['Keeper'],,,,https://static.wikia.nocookie.net/harrypotter/images/6/64/Denison_Frisby.png,https://harrypotter.fandom.com/wiki/Denison_Frisby
66ddb0aa-733e-4622-bdf3-bfcf9caa82e3,Kevin's mother,Female,,,Human,,,,,,,,,,,,,,,,"['Husband', 'Kevin (son)']",,,,https://harrypotter.fandom.com/wiki/Kevin's_mother
c382f9fb-3c22-4f52-95b2-8fa87c72f6c4,Megan Scott,Female,,,Human,,,"Green, Ginger (formerly)",Green,Light,Muggle,,British,,,,,,,,['Catherine Tyler (grandmother) †'],,,https://static.wikia.nocookie.net/harrypotter/images/7/7b/Megan_Scott_-_FBC.png,https://harrypotter.fandom.com/wiki/Megan_Scott
4a3243b0-72a0-447c-aeec-2f1c185b6ec7,Chester Davies,Male,Between 1 September 1968 and 31 August 1969,,Human,,,Brown,Brown,White,,,British or Irish,,,Ravenclaw,,,['Employee in the Improper Use of Magic Office'],['Prefect'],"['Roger Davies (younger brother)', 'Davies (possible relative)', 'Davies family']",,,https://static.wikia.nocookie.net/harrypotter/images/0/08/ChesterDavies.png,https://harrypotter.fandom.com/wiki/Chester_Davies
d64e2f63-b085-4443-9788-745e0892d06b,Unidentified Beauxbatons students,,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Unidentified_Beauxbatons_students
c245353c-b35d-4100-bead-ca59b31c9cec,Hermann Wiel,Male,"Before 1977, Germany (possibly)",,Human,,,White,,White,,,German,,,,,,['Keeper for the German National Quidditch team'],['Keeper'],,,,https://static.wikia.nocookie.net/harrypotter/images/f/ff/Hermann_Wiel_-_card_HBP-NDS.png,https://harrypotter.fandom.com/wiki/Hermann_Wiel
c64c0410-8f3f-4c57-b886-57e1e9ad692b,Mary Macdonald,Female,"1 September, 1958 - 31 August, 1965 (most likely)",,Human,,,,,,Muggle-born (possibly),,British or Irish,,,,,,,,['Magnus Macdonald (possibly)'],,,,https://harrypotter.fandom.com/wiki/Mary_Macdonald
c32c3de6-8a18-419d-9ff5-0cfffe74e243,Libatius Borage,Male,"Before 1909, South America",,Human,,,Brown,Dark,Tanned,,,,,,,,,"['Potioneer', 'Author']",,,,,https://static.wikia.nocookie.net/harrypotter/images/c/cd/LibatiusBorage.png,https://harrypotter.fandom.com/wiki/Libatius_Borage
79f8f6d8-593b-414a-a0e5-217cfc2c0e8b,Unidentified goalkeeper,Male (most likely),,,Human,,,,,,Muggle,,,,,,,,['Professional goalkeeper'],,,,,,https://harrypotter.fandom.com/wiki/Unidentified_goalkeeper
4206867e-6dc2-4bb2-8f45-f25a4fadef26,Jo King,Female,c. 1970s - 1980s,,Human,,,,,,,,British or Irish,,,Gryffindor,,,,,"['Jo King (possibly)', 'R. J. H. King (possibly)', 'King family']",,,,https://harrypotter.fandom.com/wiki/Jo_King_(Gryffindor)
52fa0308-3b58-4b59-ba0a-f2d866955579,Chrisp,Male,,Before 1991,Human,,,Brown,,Fair,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/2/2f/Chrisp128.png,https://harrypotter.fandom.com/wiki/Chrisp
9305ebe8-68d5-4793-b6b3-72c82a1f2f86,Unidentified ghost horse (II),,,,"Horse (formerly), Ghost horse",,,Silver-grey,Black,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/3/3c/HeadlessHorseman.jpg,https://harrypotter.fandom.com/wiki/Unidentified_ghost_horse_(II)
b687e11b-5383-48f8-8ce9-967a0aa68538,Bertha Jorkins' aunt,Female,,,Human,,,,,,,,,,,,,,,,"['Bertha Jorkins (niece)', ""Bertha Jorkins's second cousin (possible first cousin once removed)""]",,,,https://harrypotter.fandom.com/wiki/Bertha_Jorkins's_aunt
728afb37-ff99-420e-9a0b-8ab9d6b39e50,Sujita Tande,Female,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Gryffindor,,,,,['Lina Tande (possibly)'],,,,https://harrypotter.fandom.com/wiki/Sujita_Tande
c5b21ec0-7d56-45a0-8c2d-eff57f85c272,Elderly wizard in an emerald-green cloak,Male,,,Human,,,,,,,,British,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Elderly_wizard_in_an_emerald-green_cloak
29136daa-562b-468e-87d1-4f4289e35b8c,Chinese Fireball at the Magical Creatures Reserve,Female,,,Chinese Fireball,,,,Green,Red,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/1/1d/ChineseFireballAtTheMagicalCreaturesReserve.jpg,https://harrypotter.fandom.com/wiki/Chinese_Fireball_at_the_Magical_Creatures_Reserve
395a70d4-4799-4244-af50-73396b75860a,Syna Hyslop,Female,,,Human,,,,,,,,,,,,,,,,"['Helixa Hyslop (twin sister)', 'Other unnamed relatives']",,,,https://harrypotter.fandom.com/wiki/Syna_Hyslop
dfc7061c-f32e-417f-8c1c-882f9bb26019,Susan Bones,Female,Between 1 September 1979 and 31 August 1980,,Human,,,,,,Half-blood,,British or Irish,,Lord Voldemort,Hufflepuff,,,,,"['Mr Bones (grandfather) †', 'Mrs Bones (grandmother) †', 'Amelia Bones (aunt) †', 'Edgar Bones (uncle) †', 'Edgar Bones’ wife (aunt by marriage) †', 'Cousins †', 'Bones family']",,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/7/77/Susan01.png,https://harrypotter.fandom.com/wiki/Susan_Bones
85a0765d-f159-4971-91df-db54527b640e,Mr Hall,Male,,14 September 1926,Human,,,,,,No-Maj,Married,American,,,,,,['Christian minister'],['Reverend'],['Mrs Hall (wife)'],,,,https://harrypotter.fandom.com/wiki/Hall
8cf96346-a6bf-441d-8094-af9d80d615c8,Ali Bashir,Male,,,Human,,,,,,,,,,,,,,['Saleswizard'],,,,,,https://harrypotter.fandom.com/wiki/Ali_Bashir
09ca78b1-d849-4da4-b5ea-ae4c92d0b91a,Unidentified Muggle woman,Female,,,Human,,,Blonde,,Light,Muggle,Married,,,,,,,,,['Husband'],,,,https://harrypotter.fandom.com/wiki/Unidentified_Muggle_woman_looking_at_Rubeus_Hagrid_in_1991
54c53020-d720-430a-b003-d0794e80ea66,Potters' cat,,July 1981 or earlier,,Cat,,,Ginger,Green,,,,,,,,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/0/0d/PotterCat.jpg,https://harrypotter.fandom.com/wiki/Potters'_cat
7ad489a3-92df-4e00-8b54-a099e649592c,Phylis Whitehead,Female,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Slytherin,,,,,,,,,https://harrypotter.fandom.com/wiki/Phylis_Whitehead
796773a6-e1b2-46b9-985e-0a40c8a8b852,Angelica Cole,Female,Between 1 September 1968 and 31 August 1969,,Human,,,Brown,Brown,Dark,,,British or Irish,,,Gryffindor,,,['Security troll trainer for the British Ministry of Magic'],"['Prefect', 'Quidditch Captain']",['Cole family'],,,https://static.wikia.nocookie.net/harrypotter/images/0/03/Angelica_Cole.png,https://harrypotter.fandom.com/wiki/Angelica_Cole
d88a5824-20cf-49f7-971c-ee1dec7f16ea,Arthur Weasley's brothers,Males,20th century,,Humans,,,,,,Pure-bloods,,English,,,,,,,,"['Septimus Weasley (father)', 'Cedrella Weasley (née Black) (mother)', 'Arthur Weasley (brother)', 'Callidora Longbottom (née Black) (maternal aunt) †', 'Charis Crouch (née Black) (maternal aunt) †', 'Harfang Longbottom (maternal uncle by marriage)', 'Caspar Crouch (maternal uncle by marriage) †', 'Male maternal first cousin', 'Female maternal first cousin', 'Male maternal first cousin †', 'Bartemius Crouch Snr (possible cousin) †', 'Two female maternal first cousins †', 'Molly Weasley (née Prewett) (sister-in-law)', ""Weasley children's cousin (possibly relative)"", 'William Weasley (nephew)', 'Charles Weasley (nephew)', 'Percy Weasley (nephew)', 'Fred Weasley (nephew) †', 'George Weasley (nephew)', 'Ronald Weasley (nephew)', 'Ginevra Potter (née Weasley) (niece)', 'Arcturus Black II (maternal grandfather) †', 'Lysandra Black (née Yaxley) (maternal grandmother)', 'Weasley family', 'House of Black', 'Yaxley family (maternal relatives)']",,,,https://harrypotter.fandom.com/wiki/Arthur_Weasley's_brothers
457962f8-e075-4c65-87d6-6a7cc53cc623,Damocles Belby,Male,,,Human,,,,,,,,British or Irish,,,,,,['Potioneer'],,"['Mr Belby (brother)', 'Marcus Belby (nephew)', 'Flavius Belby (possibly)']",,,,https://harrypotter.fandom.com/wiki/Damocles_Belby
